Modo privado,Comuna de origen,Comuna de destino,Distancia,Ingreso per cápita
0,PUDAHUEL,PEDRO AGUIRRE CERDA,10.83,96.50
0,PEDRO AGUIRRE CERDA,LA REINA,13.81,111.67
0,LA REINA,PEDRO AGUIRRE CERDA,13.81,111.67
1,PEDRO AGUIRRE CERDA,PEDRO AGUIRRE CERDA,0.23,121.00
1,PEDRO AGUIRRE CERDA,SAN MIGUEL,3.16,121.00
1,SAN MIGUEL,PEDRO AGUIRRE CERDA,3.07,121.00
0,PEDRO AGUIRRE CERDA,SANTIAGO,5.09,121.00
1,PUDAHUEL,PEDRO AGUIRRE CERDA,9.38,266.00
1,PEDRO AGUIRRE CERDA,SANTIAGO,3.75,375.00
1,SANTIAGO,PEDRO AGUIRRE CERDA,3.75,375.00
1,PEDRO AGUIRRE CERDA,PEDRO AGUIRRE CERDA,1.70,243.17
1,PEDRO AGUIRRE CERDA,PEDRO AGUIRRE CERDA,1.70,243.17
0,PEDRO AGUIRRE CERDA,LAS CONDES,15.54,57.14
0,LAS CONDES,PEDRO AGUIRRE CERDA,15.54,57.14
1,PEDRO AGUIRRE CERDA,SANTIAGO,4.21,67.25
1,SANTIAGO,PEDRO AGUIRRE CERDA,4.21,67.25
1,PEDRO AGUIRRE CERDA,RENCA,10.52,125.00
1,RENCA,PEDRO AGUIRRE CERDA,10.52,125.00
0,PEDRO AGUIRRE CERDA,PROVIDENCIA,7.02,337.50
0,PROVIDENCIA,PEDRO AGUIRRE CERDA,7.02,337.50
0,PEDRO AGUIRRE CERDA,SANTIAGO,5.53,337.50
0,SANTIAGO,PEDRO AGUIRRE CERDA,5.53,337.50
1,PEDRO AGUIRRE CERDA,SANTIAGO,4.95,337.50
1,SANTIAGO,PEDRO AGUIRRE CERDA,4.95,337.50
1,PEDRO AGUIRRE CERDA,SAN MIGUEL,1.68,290.00
0,PEDRO AGUIRRE CERDA,PEDRO AGUIRRE CERDA,2.08,94.44
0,PEDRO AGUIRRE CERDA,LA FLORIDA,7.84,94.44
0,LA FLORIDA,PEDRO AGUIRRE CERDA,7.79,94.44
0,PEDRO AGUIRRE CERDA,SAN MIGUEL,4.85,94.44
0,SAN MIGUEL,PEDRO AGUIRRE CERDA,4.82,94.44
0,PEDRO AGUIRRE CERDA,PEDRO AGUIRRE CERDA,0.78,101.78
1,PEDRO AGUIRRE CERDA,LO PRADO,8.15,150.00
1,LO PRADO,PEDRO AGUIRRE CERDA,8.15,150.00
0,PEDRO AGUIRRE CERDA,CERRILLOS,0.94,62.50
1,SAN MIGUEL,VITACURA,11.85,155.00
1,VITACURA,RENCA,16.40,155.00
1,RENCA,PEDRO AGUIRRE CERDA,14.33,155.00
1,PEDRO AGUIRRE CERDA,SAN MIGUEL,0.93,155.00
1,PEDRO AGUIRRE CERDA,SAN MIGUEL,3.93,123.33
1,SAN MIGUEL,PEDRO AGUIRRE CERDA,3.93,123.33
0,PEDRO AGUIRRE CERDA,SANTIAGO,4.35,121.67
0,SANTIAGO,PEDRO AGUIRRE CERDA,4.35,121.67
0,PROVIDENCIA,PEDRO AGUIRRE CERDA,6.90,121.67
0,PEDRO AGUIRRE CERDA,SANTIAGO,3.14,145.09
0,SANTIAGO,PEDRO AGUIRRE CERDA,3.14,145.09
0,PEDRO AGUIRRE CERDA,ÑUÑOA,8.25,290.00
0,ÑUÑOA,PEDRO AGUIRRE CERDA,8.25,290.00
0,PEDRO AGUIRRE CERDA,SANTIAGO,6.59,84.31
0,SANTIAGO,PEDRO AGUIRRE CERDA,6.60,84.31
0,PEDRO AGUIRRE CERDA,ISLA DE MAIPO,34.67,250.00
0,ISLA DE MAIPO,PEDRO AGUIRRE CERDA,34.67,250.00
1,PEDRO AGUIRRE CERDA,RENCA,8.91,502.96
1,RENCA,PEDRO AGUIRRE CERDA,8.91,502.96
1,PEDRO AGUIRRE CERDA,LAS CONDES,16.61,502.96
1,LAS CONDES,PEDRO AGUIRRE CERDA,16.61,502.96
0,PEDRO AGUIRRE CERDA,SANTIAGO,6.77,106.73
0,SANTIAGO,PEDRO AGUIRRE CERDA,6.77,106.73
0,PEDRO AGUIRRE CERDA,PEDRO AGUIRRE CERDA,2.70,106.73
0,PEDRO AGUIRRE CERDA,PEDRO AGUIRRE CERDA,2.70,106.73
0,PEDRO AGUIRRE CERDA,SANTIAGO,2.28,139.00
0,SANTIAGO,PEDRO AGUIRRE CERDA,2.28,139.00
0,PEDRO AGUIRRE CERDA,LAS CONDES,11.60,165.00
0,LAS CONDES,PEDRO AGUIRRE CERDA,11.60,165.00
0,PEDRO AGUIRRE CERDA,SAN MIGUEL,1.88,165.00
0,SAN MIGUEL,PEDRO AGUIRRE CERDA,1.88,165.00
0,PEDRO AGUIRRE CERDA,SANTIAGO,5.43,165.00
0,SANTIAGO,PEDRO AGUIRRE CERDA,5.43,165.00
0,PEDRO AGUIRRE CERDA,SAN MIGUEL,2.88,362.24
0,SAN MIGUEL,PEDRO AGUIRRE CERDA,2.88,362.24
0,PEDRO AGUIRRE CERDA,SAN MIGUEL,2.27,73.33
0,SAN MIGUEL,PEDRO AGUIRRE CERDA,2.27,73.33
0,PEDRO AGUIRRE CERDA,LA CISTERNA,3.66,73.33
0,LA CISTERNA,PEDRO AGUIRRE CERDA,3.66,73.33
1,,PEDRO AGUIRRE CERDA,6303.86,186.67
0,PEDRO AGUIRRE CERDA,LO BARNECHEA,18.75,186.67
1,LO BARNECHEA,PEDRO AGUIRRE CERDA,18.75,186.67
0,PEDRO AGUIRRE CERDA,SANTIAGO,6.77,101.93
0,SANTIAGO,PEDRO AGUIRRE CERDA,6.77,101.93
1,PEDRO AGUIRRE CERDA,HUECHURABA,11.81,129.38
1,HUECHURABA,PEDRO AGUIRRE CERDA,11.81,129.38
0,PEDRO AGUIRRE CERDA,SANTIAGO,5.17,145.08
0,SANTIAGO,PEDRO AGUIRRE CERDA,5.17,145.08
0,PEDRO AGUIRRE CERDA,SANTIAGO,4.76,145.08
0,SANTIAGO,PEDRO AGUIRRE CERDA,4.76,145.08
0,PEDRO AGUIRRE CERDA,RECOLETA,8.93,145.08
0,PEDRO AGUIRRE CERDA,PEDRO AGUIRRE CERDA,2.15,437.50
0,PEDRO AGUIRRE CERDA,PEDRO AGUIRRE CERDA,2.15,437.50
0,PEDRO AGUIRRE CERDA,SANTIAGO,6.86,437.50
0,PEDRO AGUIRRE CERDA,SAN JOAQUIN,5.21,230.00
0,SAN JOAQUIN,PEDRO AGUIRRE CERDA,5.21,230.00
1,PEDRO AGUIRRE CERDA,PROVIDENCIA,9.68,44.00
1,PROVIDENCIA,PEDRO AGUIRRE CERDA,9.68,44.00
0,PEDRO AGUIRRE CERDA,SANTIAGO,7.42,80.00
1,SANTIAGO,PEDRO AGUIRRE CERDA,7.42,80.00
0,PEDRO AGUIRRE CERDA,SANTIAGO,6.77,164.27
0,SANTIAGO,PEDRO AGUIRRE CERDA,6.77,164.27
0,PEDRO AGUIRRE CERDA,MACUL,6.37,164.27
0,MACUL,PEDRO AGUIRRE CERDA,6.37,164.27
0,PEDRO AGUIRRE CERDA,MACUL,5.16,200.00
0,MACUL,PEDRO AGUIRRE CERDA,5.16,200.00
0,PEDRO AGUIRRE CERDA,ÑUÑOA,5.22,200.00
0,ÑUÑOA,PEDRO AGUIRRE CERDA,5.22,200.00
0,PEDRO AGUIRRE CERDA,LA FLORIDA,8.09,140.00
0,LA FLORIDA,PEDRO AGUIRRE CERDA,8.09,140.00
0,PEDRO AGUIRRE CERDA,SANTIAGO,6.90,265.00
0,SANTIAGO,PEDRO AGUIRRE CERDA,6.90,265.00
0,PEDRO AGUIRRE CERDA,SANTIAGO,7.34,265.00
0,SANTIAGO,PEDRO AGUIRRE CERDA,7.34,265.00
0,PEDRO AGUIRRE CERDA,SANTIAGO,2.48,45.50
0,SANTIAGO,PEDRO AGUIRRE CERDA,2.55,45.50
0,PEDRO AGUIRRE CERDA,LAS CONDES,13.23,120.00
0,LAS CONDES,PEDRO AGUIRRE CERDA,13.23,120.00
0,PEDRO AGUIRRE CERDA,ESTACION CENTRAL,2.42,120.00
0,ESTACION CENTRAL,PEDRO AGUIRRE CERDA,2.42,120.00
0,PEDRO AGUIRRE CERDA,LAS CONDES,17.99,220.33
0,LAS CONDES,PEDRO AGUIRRE CERDA,17.99,220.33
0,PEDRO AGUIRRE CERDA,SANTIAGO,6.56,220.33
0,SANTIAGO,PEDRO AGUIRRE CERDA,6.56,220.33
0,PEDRO AGUIRRE CERDA,LA CISTERNA,3.47,195.21
0,LA CISTERNA,PEDRO AGUIRRE CERDA,3.47,195.21
0,PEDRO AGUIRRE CERDA,PROVIDENCIA,9.56,195.21
0,PEDRO AGUIRRE CERDA,HUECHURABA,12.68,195.21
0,HUECHURABA,PEDRO AGUIRRE CERDA,12.68,195.21
0,PEDRO AGUIRRE CERDA,LAS CONDES,15.47,96.45
0,LAS CONDES,PEDRO AGUIRRE CERDA,15.47,96.45
0,PEDRO AGUIRRE CERDA,LAS CONDES,11.44,96.45
1,PEDRO AGUIRRE CERDA,QUINTA NORMAL,8.20,96.45
0,PEDRO AGUIRRE CERDA,LO ESPEJO,5.56,170.00
0,LO ESPEJO,PEDRO AGUIRRE CERDA,5.56,170.00
0,PEDRO AGUIRRE CERDA,PROVIDENCIA,9.92,87.50
0,PROVIDENCIA,PEDRO AGUIRRE CERDA,9.92,87.50
1,PEDRO AGUIRRE CERDA,ÑUÑOA,8.24,103.67
1,ÑUÑOA,PEDRO AGUIRRE CERDA,8.24,103.67
1,PEDRO AGUIRRE CERDA,ÑUÑOA,4.14,418.01
1,ÑUÑOA,PEDRO AGUIRRE CERDA,4.14,418.01
0,PEDRO AGUIRRE CERDA,RECOLETA,10.60,121.67
0,RECOLETA,PEDRO AGUIRRE CERDA,10.60,121.67
0,PEDRO AGUIRRE CERDA,LAS CONDES,11.11,157.74
0,PEDRO AGUIRRE CERDA,SANTIAGO,3.94,157.74
0,SANTIAGO,PEDRO AGUIRRE CERDA,3.94,157.74
0,PEDRO AGUIRRE CERDA,SANTIAGO,5.91,292.21
0,SANTIAGO,PEDRO AGUIRRE CERDA,5.91,292.21
1,PEDRO AGUIRRE CERDA,QUILICURA,15.26,292.21
1,QUILICURA,PEDRO AGUIRRE CERDA,15.26,292.21
1,PEDRO AGUIRRE CERDA,QUILICURA,15.26,292.21
1,QUILICURA,PEDRO AGUIRRE CERDA,15.26,292.21
0,PEDRO AGUIRRE CERDA,LAS CONDES,19.44,189.71
0,LAS CONDES,PEDRO AGUIRRE CERDA,19.44,189.71
0,PEDRO AGUIRRE CERDA,INDEPENDENCIA,9.84,189.71
0,INDEPENDENCIA,PEDRO AGUIRRE CERDA,9.84,189.71
0,SAN MIGUEL,PEDRO AGUIRRE CERDA,4.64,189.71
0,PEDRO AGUIRRE CERDA,ESTACION CENTRAL,5.25,189.71
1,PEDRO AGUIRRE CERDA,PROVIDENCIA,6.69,295.00
1,PROVIDENCIA,PEDRO AGUIRRE CERDA,6.69,295.00
0,PEDRO AGUIRRE CERDA,SANTIAGO,6.17,103.54
0,SANTIAGO,PEDRO AGUIRRE CERDA,6.17,103.54
0,PEDRO AGUIRRE CERDA,CERRILLOS,3.42,103.54
0,CERRILLOS,PEDRO AGUIRRE CERDA,3.42,103.54
0,PEDRO AGUIRRE CERDA,SAN MIGUEL,2.58,142.00
0,PEDRO AGUIRRE CERDA,SANTIAGO,6.75,142.17
0,SANTIAGO,PEDRO AGUIRRE CERDA,6.75,142.17
0,PEDRO AGUIRRE CERDA,PROVIDENCIA,11.86,142.17
0,PEDRO AGUIRRE CERDA,SAN MIGUEL,1.70,126.47
0,SAN MIGUEL,PEDRO AGUIRRE CERDA,1.70,126.47
0,PEDRO AGUIRRE CERDA,ESTACION CENTRAL,3.71,72.50
0,ESTACION CENTRAL,PEDRO AGUIRRE CERDA,3.71,72.50
0,PEDRO AGUIRRE CERDA,ESTACION CENTRAL,4.66,63.33
0,ESTACION CENTRAL,PEDRO AGUIRRE CERDA,4.66,63.33
0,,PEDRO AGUIRRE CERDA,6302.20,121.00
0,PEDRO AGUIRRE CERDA,LA GRANJA,7.64,121.00
1,LA GRANJA,PEDRO AGUIRRE CERDA,7.64,121.00
0,PEDRO AGUIRRE CERDA,PROVIDENCIA,7.57,162.15
0,PROVIDENCIA,PEDRO AGUIRRE CERDA,7.57,162.15
0,PEDRO AGUIRRE CERDA,QUINTA NORMAL,7.92,167.50
0,QUINTA NORMAL,PEDRO AGUIRRE CERDA,7.94,167.50
1,,PEDRO AGUIRRE CERDA,6302.28,137.50
0,PEDRO AGUIRRE CERDA,MAIPU,6.46,137.50
0,MAIPU,PEDRO AGUIRRE CERDA,6.46,137.50
1,MACUL,MAIPU,15.15,147.68
1,,PEDRO AGUIRRE CERDA,6302.83,178.29
0,PUDAHUEL,PEDRO AGUIRRE CERDA,15.01,178.29
0,PEDRO AGUIRRE CERDA,SAN MIGUEL,3.20,178.29
0,SAN MIGUEL,PEDRO AGUIRRE CERDA,3.20,178.29
0,PEDRO AGUIRRE CERDA,LA CISTERNA,3.10,138.88
0,LA CISTERNA,PEDRO AGUIRRE CERDA,3.10,138.88
1,PEÑAFLOR,PUDAHUEL,21.01,66.67
1,PUDAHUEL,PEÑAFLOR,21.01,66.67
1,PEÑAFLOR,SANTIAGO,28.55,66.67
1,SANTIAGO,PEÑAFLOR,28.55,66.67
0,PEÑAFLOR,CERRILLOS,18.37,162.50
0,CERRILLOS,PEÑAFLOR,18.37,162.50
0,PEÑAFLOR,SANTIAGO,30.53,162.50
0,PEÑAFLOR,ESTACION CENTRAL,24.86,162.50
0,ESTACION CENTRAL,PEÑAFLOR,24.86,162.50
0,PEÑAFLOR,PROVIDENCIA,32.48,90.14
0,PROVIDENCIA,PEÑAFLOR,32.50,90.14
0,PEÑAFLOR,TALAGANTE,7.76,122.03
0,TALAGANTE,PEÑAFLOR,7.76,122.03
0,PEÑAFLOR,TALAGANTE,7.76,122.03
0,TALAGANTE,PEÑAFLOR,7.76,122.03
0,PEÑAFLOR,LA FLORIDA,28.85,165.76
0,PEÑAFLOR,LA FLORIDA,28.85,165.76
0,LA FLORIDA,PEÑAFLOR,28.85,165.76
0,PEÑAFLOR,LO BARNECHEA,42.68,104.48
0,LO BARNECHEA,PEÑAFLOR,42.68,104.48
0,PEÑAFLOR,RECOLETA,28.78,104.48
1,PEÑAFLOR,SANTIAGO,27.79,51.97
1,SANTIAGO,PEÑAFLOR,27.79,51.97
0,PEÑAFLOR,MAIPU,15.83,129.33
0,MAIPU,PEÑAFLOR,15.83,129.33
0,PEÑAFLOR,MAIPU,11.91,129.33
0,MAIPU,PEÑAFLOR,11.90,129.33
0,PEÑAFLOR,COLINA,49.09,156.61
0,COLINA,PEÑAFLOR,49.09,156.61
0,PEÑAFLOR,LAS CONDES,41.63,156.61
0,LAS CONDES,PEÑAFLOR,41.63,156.61
1,PEÑAFLOR,CERRILLOS,18.84,84.24
1,CERRILLOS,PEÑAFLOR,18.84,84.24
1,PEÑAFLOR,PEÑAFLOR,3.76,344.38
1,PEÑAFLOR,PEÑAFLOR,3.76,344.38
0,PEÑAFLOR,PEÑAFLOR,0.79,344.38
0,PEÑAFLOR,PEÑAFLOR,0.79,344.38
0,PEÑAFLOR,MACUL,29.98,160.64
0,MACUL,PEÑAFLOR,29.98,160.64
0,PEÑAFLOR,CERRILLOS,16.66,160.64
0,CERRILLOS,PEÑAFLOR,16.66,160.64
0,PEÑAFLOR,MAIPU,15.10,94.21
0,MAIPU,PEÑAFLOR,15.10,94.21
0,PEÑAFLOR,SAN JOAQUIN,27.38,156.72
0,SAN JOAQUIN,PEÑAFLOR,27.38,156.72
0,PEÑAFLOR,MAIPU,16.20,220.52
0,MAIPU,PEÑAFLOR,16.20,220.52
0,PEÑAFLOR,PROVIDENCIA,30.99,71.12
0,PROVIDENCIA,PEÑAFLOR,30.99,71.12
0,PEÑAFLOR,PROVIDENCIA,29.19,74.97
0,PROVIDENCIA,PEÑAFLOR,29.19,74.97
0,PEÑAFLOR,SAN BERNARDO,13.80,140.00
0,SAN BERNARDO,PEÑAFLOR,13.80,140.00
0,PEÑAFLOR,LAS CONDES,33.19,140.00
0,LAS CONDES,PEÑAFLOR,33.19,140.00
0,PEÑAFLOR,LAS CONDES,33.19,140.00
0,LAS CONDES,PEÑAFLOR,33.19,140.00
0,PEÑAFLOR,LA FLORIDA,28.26,140.00
0,PEÑAFLOR,LA FLORIDA,28.26,140.00
0,PEÑAFLOR,LA FLORIDA,28.26,140.00
0,LA FLORIDA,PEÑAFLOR,28.26,140.00
0,PEÑAFLOR,TALAGANTE,9.30,38.00
0,TALAGANTE,LO PRADO,31.94,38.00
0,PEÑAFLOR,PROVIDENCIA,29.39,136.67
0,PROVIDENCIA,PEÑAFLOR,29.39,136.67
1,PEÑAFLOR,PEÑAFLOR,0.84,102.47
1,PEÑAFLOR,PEÑAFLOR,0.84,102.47
1,PEÑAFLOR,EL BOSQUE,16.94,52.11
1,EL BOSQUE,PEÑAFLOR,16.94,52.11
1,PEÑAFLOR,TALAGANTE,5.40,118.85
0,PEÑAFLOR,PROVIDENCIA,31.72,112.80
0,PROVIDENCIA,PEÑAFLOR,31.72,112.80
0,PEÑAFLOR,PROVIDENCIA,31.04,112.80
0,PROVIDENCIA,PEÑAFLOR,31.04,112.80
1,PEÑAFLOR,PUDAHUEL,19.56,198.98
1,PUDAHUEL,PEÑAFLOR,19.56,198.98
0,PEÑAFLOR,PEÑAFLOR,4.86,126.67
0,PEÑAFLOR,LO BARNECHEA,44.97,262.77
0,LO BARNECHEA,PEÑAFLOR,45.00,262.77
0,PEÑAFLOR,PUENTE ALTO,28.00,122.86
0,PUENTE ALTO,PEÑAFLOR,28.00,122.86
0,PEÑAFLOR,SAN BERNARDO,15.02,122.86
0,SAN BERNARDO,PEÑAFLOR,15.02,122.86
0,PEÑAFLOR,ESTACION CENTRAL,25.48,122.86
0,PEÑAFLOR,ESTACION CENTRAL,25.48,122.86
0,ESTACION CENTRAL,PEÑAFLOR,25.48,122.86
0,PEÑAFLOR,HUECHURABA,34.58,122.86
0,HUECHURABA,PEÑAFLOR,34.58,122.86
0,,PEÑAFLOR,6288.05,200.00
0,PEÑAFLOR,CERRILLOS,14.92,131.57
0,CERRILLOS,PEÑAFLOR,14.92,131.57
1,PEÑAFLOR,EL MONTE,13.65,90.79
1,EL MONTE,PEÑAFLOR,13.65,90.79
0,PEÑAFLOR,ESTACION CENTRAL,23.22,281.94
0,ESTACION CENTRAL,PEÑAFLOR,23.22,281.94
0,PEÑAFLOR,MAIPU,15.47,159.72
0,MAIPU,PEÑAFLOR,15.47,159.72
1,PEÑAFLOR,PEÑAFLOR,2.53,96.96
1,PEÑAFLOR,PEÑAFLOR,2.53,96.96
0,PEÑAFLOR,PUDAHUEL,27.80,179.20
0,PUDAHUEL,PEÑAFLOR,27.80,179.20
0,PEÑAFLOR,ÑUÑOA,31.86,179.20
0,ÑUÑOA,PEÑAFLOR,31.86,179.20
0,PEÑAFLOR,CERRILLOS,15.90,130.71
0,CERRILLOS,PEÑAFLOR,15.90,130.71
1,PEÑAFLOR,PUDAHUEL,20.00,583.68
1,PUDAHUEL,PEÑAFLOR,20.00,583.68
1,PEÑAFLOR,TALAGANTE,8.28,295.68
1,TALAGANTE,PEÑAFLOR,8.28,295.68
0,PEÑAFLOR,ESTACION CENTRAL,23.06,295.68
0,ESTACION CENTRAL,PEÑAFLOR,23.06,295.68
0,PEÑAFLOR,PEÑAFLOR,0.94,153.60
0,PEÑAFLOR,PEÑAFLOR,0.94,153.60
0,PEÑAFLOR,MACUL,28.21,153.60
0,MACUL,PEÑAFLOR,28.21,153.60
0,TALAGANTE,ESTACION CENTRAL,34.80,153.60
0,ESTACION CENTRAL,PEÑAFLOR,24.04,153.60
0,PEÑAFLOR,ÑUÑOA,26.96,166.00
0,ÑUÑOA,PEÑAFLOR,26.96,166.00
0,PEÑAFLOR,CERRILLOS,17.83,166.00
0,CERRILLOS,PEÑAFLOR,17.83,166.00
0,PEÑAFLOR,ÑUÑOA,26.96,166.00
0,PEÑAFLOR,MAIPU,15.00,166.00
0,MAIPU,PEÑAFLOR,15.00,166.00
1,PEÑAFLOR,PEÑAFLOR,0.00,4.96
1,PEÑAFLOR,PEÑAFLOR,1.88,4.96
0,PEÑAFLOR,PEDRO AGUIRRE CERDA,24.02,125.89
0,PEDRO AGUIRRE CERDA,PEÑAFLOR,24.02,125.89
0,PEÑAFLOR,PEÑAFLOR,1.21,40.00
0,PEÑAFLOR,PEÑAFLOR,0.00,40.00
0,PEÑAFLOR,SANTIAGO,26.98,194.16
0,PEÑAFLOR,PADRE HURTADO,8.49,194.16
0,PADRE HURTADO,PEÑAFLOR,8.49,194.16
0,PEÑAFLOR,SANTIAGO,27.29,212.85
0,SANTIAGO,PEÑAFLOR,27.29,212.85
0,PEÑAFLOR,PROVIDENCIA,31.31,212.85
0,PEÑAFLOR,BUIN,19.38,260.87
0,BUIN,PEÑAFLOR,19.38,260.87
0,PEÑAFLOR,SANTIAGO,28.67,260.87
0,SANTIAGO,PEÑAFLOR,28.67,260.87
0,PEÑAFLOR,SANTIAGO,26.18,250.88
0,SANTIAGO,PEÑAFLOR,26.18,250.88
0,PEÑAFLOR,TALAGANTE,7.76,250.88
0,TALAGANTE,PEÑAFLOR,7.76,250.88
0,PEÑAFLOR,ESTACION CENTRAL,24.88,250.88
0,ESTACION CENTRAL,PEÑAFLOR,24.88,250.88
0,PEÑAFLOR,QUINTA NORMAL,27.29,76.11
0,QUINTA NORMAL,PEÑAFLOR,27.34,76.11
0,PEÑAFLOR,PEÑAFLOR,4.07,76.11
0,PEÑAFLOR,PEÑAFLOR,4.06,76.11
1,,PEÑAFLOR,6288.65,455.21
0,,PEÑAFLOR,6288.66,60.00
0,PEÑAFLOR,PEÑAFLOR,3.51,241.91
0,PEÑAFLOR,PROVIDENCIA,30.76,214.71
1,,PIRQUE,6287.91,213.70
1,PEÑAFLOR,SAN BERNARDO,12.99,213.70
1,SAN BERNARDO,PEÑAFLOR,12.99,213.70
0,PEÑAFLOR,ÑUÑOA,28.54,116.93
0,PEÑAFLOR,PADRE HURTADO,8.63,116.93
0,PADRE HURTADO,PEÑAFLOR,8.63,116.93
0,PEÑAFLOR,LA CISTERNA,21.35,114.49
0,LA CISTERNA,PEÑAFLOR,21.35,114.49
0,PEÑAFLOR,SAN MIGUEL,23.21,114.49
0,SAN MIGUEL,PEÑAFLOR,23.21,114.49
0,PEÑAFLOR,ISLA DE MAIPO,12.91,120.00
0,PEÑAFLOR,PEÑAFLOR,1.86,80.16
0,PEÑAFLOR,PEÑAFLOR,1.86,80.16
0,PEÑAFLOR,PEÑAFLOR,1.86,80.16
0,PEÑAFLOR,PEÑAFLOR,1.86,80.16
0,PEÑAFLOR,MAIPU,15.21,143.91
0,MAIPU,PEÑAFLOR,15.21,143.91
0,PEÑAFLOR,MAIPU,13.40,143.91
0,MAIPU,PEÑAFLOR,13.40,143.91
0,PEÑAFLOR,LA FLORIDA,26.28,153.64
0,LA FLORIDA,PEÑAFLOR,26.28,153.64
1,PEÑAFLOR,PEÑAFLOR,2.17,69.32
1,PEÑAFLOR,PEÑAFLOR,2.17,69.32
1,PEÑAFLOR,PEÑAFLOR,1.49,61.94
0,LA FLORIDA,PEÑAFLOR,27.32,81.74
1,PEÑAFLOR,CALERA DE TANGO,7.85,81.74
1,CALERA DE TANGO,PEÑAFLOR,7.85,81.74
0,PEÑAFLOR,SAN JOAQUIN,26.66,59.05
0,SAN JOAQUIN,PEÑAFLOR,26.66,59.05
0,PEÑAFLOR,COLINA,47.61,158.53
0,PEÑAFLOR,MAIPU,13.12,89.41
0,MAIPU,PEÑAFLOR,13.12,89.41
0,PEÑAFLOR,PADRE HURTADO,9.12,50.86
0,PADRE HURTADO,PEÑAFLOR,9.12,50.86
0,PEÑAFLOR,PEÑAFLOR,0.74,91.56
0,PEÑAFLOR,PEÑAFLOR,0.74,91.56
0,PEÑAFLOR,LAS CONDES,40.90,126.37
0,LAS CONDES,PEÑAFLOR,40.90,126.37
0,PEÑAFLOR,SANTIAGO,28.06,220.00
0,SANTIAGO,PEÑAFLOR,28.06,220.00
0,PEÑAFLOR,PEÑAFLOR,1.26,220.00
0,PEÑAFLOR,PEÑAFLOR,1.26,220.00
1,PEÑAFLOR,PEÑAFLOR,2.69,117.49
1,PEÑAFLOR,PEÑAFLOR,2.69,117.49
0,PEÑAFLOR,SANTIAGO,28.48,97.89
0,PEÑAFLOR,MELIPILLA,34.58,171.61
0,MELIPILLA,PEÑAFLOR,34.58,171.61
0,PEÑAFLOR,QUILICURA,27.74,171.61
0,QUILICURA,PEÑAFLOR,27.74,171.61
0,PEÑAFLOR,ÑUÑOA,31.83,206.50
0,PEÑAFLOR,LA REINA,31.88,206.50
0,LA REINA,PEÑAFLOR,31.88,206.50
0,PEÑAFLOR,LAS CONDES,32.11,206.50
0,LAS CONDES,PEÑAFLOR,32.11,206.50
0,PEÑAFLOR,CERRILLOS,19.54,146.94
0,CERRILLOS,PEÑAFLOR,19.54,146.94
0,PEÑAFLOR,CERRILLOS,21.05,117.07
0,CERRILLOS,PEÑAFLOR,21.05,117.07
1,PEÑAFLOR,PROVIDENCIA,33.24,317.76
1,PEÑAFLOR,PROVIDENCIA,33.24,317.76
0,PEÑAFLOR,LAS CONDES,42.06,140.00
0,LAS CONDES,PEÑAFLOR,42.06,140.00
0,PEÑAFLOR,PEÑAFLOR,2.91,140.00
0,PEÑAFLOR,PEÑAFLOR,2.91,140.00
0,PEÑAFLOR,SANTIAGO,27.66,102.77
0,SANTIAGO,PEÑAFLOR,27.66,102.77
1,PEÑAFLOR,MAIPU,14.64,119.59
1,MAIPU,PEÑAFLOR,14.64,119.59
0,PEÑAFLOR,PEÑAFLOR,0.63,232.93
0,MAIPU,PEÑAFLOR,18.01,232.93
0,PEÑAFLOR,PEÑAFLOR,0.63,232.93
0,PEÑAFLOR,LA FLORIDA,26.51,142.86
0,LA FLORIDA,PEÑAFLOR,26.44,142.86
1,PEÑAFLOR,PADRE HURTADO,7.64,112.50
1,PADRE HURTADO,PEÑAFLOR,7.64,112.50
1,PEÑAFLOR,SAN BERNARDO,14.62,292.89
1,SAN BERNARDO,PEÑAFLOR,14.62,292.89
0,PEÑAFLOR,PADRE HURTADO,5.18,292.89
0,PADRE HURTADO,PEÑAFLOR,5.18,292.89
0,PEÑAFLOR,TALAGANTE,9.40,292.89
0,TALAGANTE,PEÑAFLOR,9.40,292.89
0,PEÑAFLOR,PADRE HURTADO,9.38,46.97
0,PADRE HURTADO,PEÑAFLOR,9.38,46.97
0,PEÑAFLOR,SANTIAGO,25.51,274.37
0,SANTIAGO,PEÑAFLOR,25.48,274.37
0,PEÑAFLOR,PADRE HURTADO,5.56,274.37
0,PADRE HURTADO,PEÑAFLOR,5.53,274.37
0,PEÑAFLOR,SANTIAGO,26.48,274.37
0,SANTIAGO,PEÑAFLOR,26.45,274.37
0,PEÑAFLOR,LAS CONDES,34.36,274.37
0,PEÑAFLOR,PEÑAFLOR,1.02,156.26
0,PEÑAFLOR,PEÑAFLOR,1.02,156.26
0,PEÑAFLOR,MAIPU,17.45,100.23
0,MAIPU,PEÑAFLOR,17.39,100.23
0,PEÑAFLOR,SANTIAGO,27.83,141.24
0,SANTIAGO,PEÑAFLOR,27.83,141.24
0,PEÑAFLOR,QUILICURA,33.44,127.32
0,QUILICURA,PEÑAFLOR,33.44,127.32
0,,PEÑAFLOR,6287.87,112.50
0,PEÑAFLOR,LA PINTANA,25.34,112.50
0,LA PINTANA,PEÑAFLOR,25.14,112.50
1,PEÑAFLOR,PEÑAFLOR,0.26,56.88
